fundCode,fundName,date,currentValue,totalValue
165512,信诚新机遇混合,2015/6/15,3.195,3.195
165512,信诚新机遇混合,2015/6/12,3.225,3.225
165512,信诚新机遇混合,2015/6/11,3.181,3.181
165512,信诚新机遇混合,2015/6/10,3.11,3.11
165512,信诚新机遇混合,2015/6/09,3.057,3.057
165512,信诚新机遇混合,2015/6/08,3.093,3.093
165512,信诚新机遇混合,2015/6/05,3.124,3.124
165512,信诚新机遇混合,2015/6/04,3.095,3.095
165512,信诚新机遇混合,2015/6/03,3.093,3.093
165512,信诚新机遇混合,2015/6/02,3.077,3.077
165512,信诚新机遇混合,2015/6/01,3.012,3.012
165512,信诚新机遇混合,2015/5/29,2.879,2.879
165512,信诚新机遇混合,2015/5/28,2.843,2.843
165512,信诚新机遇混合,2015/5/27,3.014,3.014
165512,信诚新机遇混合,2015/5/26,3.024,3.024
165512,信诚新机遇混合,2015/5/25,2.936,2.936
165512,信诚新机遇混合,2015/5/22,2.87,2.87
165512,信诚新机遇混合,2015/5/21,2.839,2.839
165512,信诚新机遇混合,2015/5/20,2.754,2.754
165512,信诚新机遇混合,2015/5/19,2.704,2.704
165512,信诚新机遇混合,2015/5/18,2.611,2.611
165512,信诚新机遇混合,2015/5/15,2.571,2.571
165512,信诚新机遇混合,2015/5/14,2.602,2.602
165512,信诚新机遇混合,2015/5/13,2.59,2.59
165512,信诚新机遇混合,2015/5/12,2.57,2.57
165512,信诚新机遇混合,2015/5/11,2.529,2.529
165512,信诚新机遇混合,2015/5/08,2.434,2.434
165512,信诚新机遇混合,2015/5/07,2.356,2.356
165512,信诚新机遇混合,2015/5/06,2.404,2.404
165512,信诚新机遇混合,2015/5/05,2.43,2.43
165512,信诚新机遇混合,2015/5/04,2.514,2.514
165512,信诚新机遇混合,2015/4/30,2.491,2.491
165512,信诚新机遇混合,2015/4/29,2.484,2.484
165512,信诚新机遇混合,2015/4/28,2.457,2.457
165512,信诚新机遇混合,2015/4/27,2.525,2.525
165512,信诚新机遇混合,2015/4/24,2.515,2.515
165512,信诚新机遇混合,2015/4/23,2.537,2.537
165512,信诚新机遇混合,2015/4/22,2.525,2.525
165512,信诚新机遇混合,2015/4/21,2.448,2.448
165512,信诚新机遇混合,2015/4/20,2.367,2.367
165512,信诚新机遇混合,2015/4/17,2.408,2.408
165512,信诚新机遇混合,2015/4/16,2.392,2.392
165512,信诚新机遇混合,2015/4/15,2.364,2.364
165512,信诚新机遇混合,2015/4/14,2.435,2.435
165512,信诚新机遇混合,2015/4/13,2.431,2.431
165512,信诚新机遇混合,2015/4/10,2.37,2.37
165512,信诚新机遇混合,2015/4/09,2.304,2.304
165512,信诚新机遇混合,2015/4/08,2.318,2.318
165512,信诚新机遇混合,2015/4/07,2.34,2.34
165512,信诚新机遇混合,2015/4/03,2.287,2.287
165512,信诚新机遇混合,2015/4/02,2.251,2.251
165512,信诚新机遇混合,2015/4/01,2.21,2.21
165512,信诚新机遇混合,2015/3/31,2.153,2.153
165512,信诚新机遇混合,2015/3/30,2.172,2.172
165512,信诚新机遇混合,2015/3/27,2.132,2.132
165512,信诚新机遇混合,2015/3/26,2.097,2.097
165512,信诚新机遇混合,2015/3/25,2.118,2.118
165512,信诚新机遇混合,2015/3/24,2.105,2.105
165512,信诚新机遇混合,2015/3/23,2.087,2.087
165512,信诚新机遇混合,2015/3/20,2.031,2.031
165512,信诚新机遇混合,2015/3/19,1.996,1.996
165512,信诚新机遇混合,2015/3/18,1.983,1.983
165512,信诚新机遇混合,2015/3/17,1.939,1.939
165512,信诚新机遇混合,2015/3/16,1.915,1.915
165512,信诚新机遇混合,2015/3/13,1.868,1.868
165512,信诚新机遇混合,2015/3/12,1.847,1.847
165512,信诚新机遇混合,2015/3/11,1.841,1.841
165512,信诚新机遇混合,2015/3/10,1.841,1.841
165512,信诚新机遇混合,2015/3/09,1.829,1.829
165512,信诚新机遇混合,2015/3/06,1.81,1.81
165512,信诚新机遇混合,2015/3/05,1.826,1.826
165512,信诚新机遇混合,2015/3/04,1.828,1.828
165512,信诚新机遇混合,2015/3/03,1.81,1.81
165512,信诚新机遇混合,2015/3/02,1.823,1.823
165512,信诚新机遇混合,2015/2/27,1.8,1.8
165512,信诚新机遇混合,2015/2/26,1.79,1.79
165512,信诚新机遇混合,2015/2/25,1.752,1.752
165512,信诚新机遇混合,2015/2/17,1.761,1.761
165512,信诚新机遇混合,2015/2/16,1.744,1.744
165512,信诚新机遇混合,2015/2/13,1.719,1.719
165512,信诚新机遇混合,2015/2/12,1.694,1.694
165512,信诚新机遇混合,2015/2/11,1.691,1.691
165512,信诚新机遇混合,2015/2/10,1.677,1.677
165512,信诚新机遇混合,2015/2/09,1.653,1.653
165512,信诚新机遇混合,2015/2/06,1.644,1.644
165512,信诚新机遇混合,2015/2/05,1.671,1.671
165512,信诚新机遇混合,2015/2/04,1.677,1.677
165512,信诚新机遇混合,2015/2/03,1.685,1.685
165512,信诚新机遇混合,2015/2/02,1.657,1.657
165512,信诚新机遇混合,2015/1/30,1.663,1.663
165512,信诚新机遇混合,2015/1/29,1.672,1.672
165512,信诚新机遇混合,2015/1/28,1.683,1.683
165512,信诚新机遇混合,2015/1/27,1.695,1.695
165512,信诚新机遇混合,2015/1/26,1.698,1.698
165512,信诚新机遇混合,2015/1/23,1.673,1.673
165512,信诚新机遇混合,2015/1/22,1.682,1.682
165512,信诚新机遇混合,2015/1/21,1.66,1.66
165512,信诚新机遇混合,2015/1/20,1.618,1.618
165512,信诚新机遇混合,2015/1/19,1.578,1.578
165512,信诚新机遇混合,2015/1/16,1.647,1.647
165512,信诚新机遇混合,2015/1/15,1.632,1.632
165512,信诚新机遇混合,2015/1/14,1.615,1.615
165512,信诚新机遇混合,2015/1/13,1.621,1.621
165512,信诚新机遇混合,2015/1/12,1.609,1.609
165512,信诚新机遇混合,2015/1/09,1.615,1.615
165512,信诚新机遇混合,2015/1/08,1.617,1.617
165512,信诚新机遇混合,2015/1/07,1.634,1.634
165512,信诚新机遇混合,2015/1/06,1.633,1.633
165512,信诚新机遇混合,2015/1/05,1.637,1.637
165512,信诚新机遇混合,2014/12/31,1.602,1.602
165512,信诚新机遇混合,2014/12/30,1.579,1.579
165512,信诚新机遇混合,2014/12/29,1.596,1.596
165512,信诚新机遇混合,2014/12/26,1.593,1.593
165512,信诚新机遇混合,2014/12/25,1.563,1.563
165512,信诚新机遇混合,2014/12/24,1.533,1.533
165512,信诚新机遇混合,2014/12/23,1.54,1.54
165512,信诚新机遇混合,2014/12/22,1.548,1.548
165512,信诚新机遇混合,2014/12/19,1.576,1.576
165512,信诚新机遇混合,2014/12/18,1.581,1.581
165512,信诚新机遇混合,2014/12/17,1.58,1.58
165512,信诚新机遇混合,2014/12/16,1.574,1.574
165512,信诚新机遇混合,2014/12/15,1.554,1.554
165512,信诚新机遇混合,2014/12/12,1.54,1.54
165512,信诚新机遇混合,2014/12/11,1.535,1.535
165512,信诚新机遇混合,2014/12/10,1.53,1.53
165512,信诚新机遇混合,2014/12/09,1.492,1.492
165512,信诚新机遇混合,2014/12/08,1.567,1.567
165512,信诚新机遇混合,2014/12/05,1.532,1.532
165512,信诚新机遇混合,2014/12/04,1.555,1.555
165512,信诚新机遇混合,2014/12/03,1.524,1.524
165512,信诚新机遇混合,2014/12/02,1.515,1.515
165512,信诚新机遇混合,2014/12/01,1.491,1.491
165512,信诚新机遇混合,2014/11/28,1.5,1.5
165512,信诚新机遇混合,2014/11/27,1.497,1.497
165512,信诚新机遇混合,2014/11/26,1.481,1.481
165512,信诚新机遇混合,2014/11/25,1.481,1.481
165512,信诚新机遇混合,2014/11/24,1.468,1.468
165512,信诚新机遇混合,2014/11/21,1.455,1.455
165512,信诚新机遇混合,2014/11/20,1.44,1.44
165512,信诚新机遇混合,2014/11/19,1.438,1.438
165512,信诚新机遇混合,2014/11/18,1.432,1.432
165512,信诚新机遇混合,2014/11/17,1.426,1.426
165512,信诚新机遇混合,2014/11/14,1.414,1.414
165512,信诚新机遇混合,2014/11/13,1.413,1.413
165512,信诚新机遇混合,2014/11/12,1.426,1.426
165512,信诚新机遇混合,2014/11/11,1.408,1.408
165512,信诚新机遇混合,2014/11/10,1.454,1.454
165512,信诚新机遇混合,2014/11/07,1.45,1.45
165512,信诚新机遇混合,2014/11/06,1.462,1.462
165512,信诚新机遇混合,2014/11/05,1.447,1.447
165512,信诚新机遇混合,2014/11/04,1.451,1.451
165512,信诚新机遇混合,2014/11/03,1.458,1.458
165512,信诚新机遇混合,2014/10/31,1.447,1.447
165512,信诚新机遇混合,2014/10/30,1.452,1.452
165512,信诚新机遇混合,2014/10/29,1.453,1.453
165512,信诚新机遇混合,2014/10/28,1.441,1.441
165512,信诚新机遇混合,2014/10/27,1.404,1.404
165512,信诚新机遇混合,2014/10/24,1.388,1.388
165512,信诚新机遇混合,2014/10/23,1.379,1.379
165512,信诚新机遇混合,2014/10/22,1.394,1.394
165512,信诚新机遇混合,2014/10/21,1.411,1.411
165512,信诚新机遇混合,2014/10/20,1.422,1.422
165512,信诚新机遇混合,2014/10/17,1.405,1.405
165512,信诚新机遇混合,2014/10/16,1.427,1.427
165512,信诚新机遇混合,2014/10/15,1.442,1.442
165512,信诚新机遇混合,2014/10/14,1.441,1.441
165512,信诚新机遇混合,2014/10/13,1.446,1.446
165512,信诚新机遇混合,2014/10/10,1.449,1.449
165512,信诚新机遇混合,2014/10/09,1.459,1.459
165512,信诚新机遇混合,2014/10/08,1.458,1.458
165512,信诚新机遇混合,2014/9/30,1.441,1.441
165512,信诚新机遇混合,2014/9/29,1.43,1.43
165512,信诚新机遇混合,2014/9/26,1.424,1.424
165512,信诚新机遇混合,2014/9/25,1.421,1.421
165512,信诚新机遇混合,2014/9/24,1.415,1.415
165512,信诚新机遇混合,2014/9/23,1.399,1.399
165512,信诚新机遇混合,2014/9/22,1.389,1.389
165512,信诚新机遇混合,2014/9/19,1.406,1.406
165512,信诚新机遇混合,2014/9/18,1.388,1.388
165512,信诚新机遇混合,2014/9/17,1.383,1.383
165512,信诚新机遇混合,2014/9/16,1.376,1.376
165512,信诚新机遇混合,2014/9/15,1.421,1.421
165512,信诚新机遇混合,2014/9/12,1.411,1.411
165512,信诚新机遇混合,2014/9/11,1.403,1.403
165512,信诚新机遇混合,2014/9/10,1.404,1.404
165512,信诚新机遇混合,2014/9/09,1.408,1.408
165512,信诚新机遇混合,2014/9/05,1.404,1.404
165512,信诚新机遇混合,2014/9/04,1.397,1.397
165512,信诚新机遇混合,2014/9/03,1.387,1.387
165512,信诚新机遇混合,2014/9/02,1.378,1.378
165512,信诚新机遇混合,2014/9/01,1.36,1.36
165512,信诚新机遇混合,2014/8/29,1.34,1.34
165512,信诚新机遇混合,2014/8/28,1.33,1.33
165512,信诚新机遇混合,2014/8/27,1.337,1.337
165512,信诚新机遇混合,2014/8/26,1.332,1.332
165512,信诚新机遇混合,2014/8/25,1.345,1.345
165512,信诚新机遇混合,2014/8/22,1.354,1.354
165512,信诚新机遇混合,2014/8/21,1.351,1.351
165512,信诚新机遇混合,2014/8/20,1.344,1.344
165512,信诚新机遇混合,2014/8/19,1.348,1.348
165512,信诚新机遇混合,2014/8/18,1.34,1.34
165512,信诚新机遇混合,2014/8/15,1.322,1.322
165512,信诚新机遇混合,2014/8/14,1.313,1.313
165512,信诚新机遇混合,2014/8/13,1.327,1.327
165512,信诚新机遇混合,2014/8/12,1.324,1.324
165512,信诚新机遇混合,2014/8/11,1.33,1.33
165512,信诚新机遇混合,2014/8/08,1.31,1.31
165512,信诚新机遇混合,2014/8/07,1.301,1.301
165512,信诚新机遇混合,2014/8/06,1.301,1.301
165512,信诚新机遇混合,2014/8/05,1.295,1.295
165512,信诚新机遇混合,2014/8/04,1.293,1.293
165512,信诚新机遇混合,2014/8/01,1.275,1.275
165512,信诚新机遇混合,2014/7/31,1.288,1.288
165512,信诚新机遇混合,2014/7/30,1.277,1.277
165512,信诚新机遇混合,2014/7/29,1.265,1.265
165512,信诚新机遇混合,2014/7/28,1.252,1.252
165512,信诚新机遇混合,2014/7/25,1.23,1.23
165512,信诚新机遇混合,2014/7/24,1.227,1.227
165512,信诚新机遇混合,2014/7/23,1.227,1.227
165512,信诚新机遇混合,2014/7/22,1.239,1.239
165512,信诚新机遇混合,2014/7/21,1.223,1.223
165512,信诚新机遇混合,2014/7/18,1.225,1.225
165512,信诚新机遇混合,2014/7/17,1.225,1.225
165512,信诚新机遇混合,2014/7/16,1.228,1.228
165512,信诚新机遇混合,2014/7/15,1.246,1.246
165512,信诚新机遇混合,2014/7/14,1.26,1.26
165512,信诚新机遇混合,2014/7/11,1.237,1.237
165512,信诚新机遇混合,2014/7/10,1.225,1.225
165512,信诚新机遇混合,2014/7/09,1.228,1.228
165512,信诚新机遇混合,2014/7/08,1.247,1.247
165512,信诚新机遇混合,2014/7/07,1.232,1.232
165512,信诚新机遇混合,2014/7/04,1.236,1.236
165512,信诚新机遇混合,2014/7/03,1.241,1.241
165512,信诚新机遇混合,2014/7/02,1.236,1.236
165512,信诚新机遇混合,2014/7/01,1.237,1.237
165512,信诚新机遇混合,2014/6/30,1.237,1.237
165512,信诚新机遇混合,2014/6/27,1.23,1.23
165512,信诚新机遇混合,2014/6/26,1.227,1.227
165512,信诚新机遇混合,2014/6/25,1.212,1.212
165512,信诚新机遇混合,2014/6/24,1.212,1.212
165512,信诚新机遇混合,2014/6/23,1.205,1.205
165512,信诚新机遇混合,2014/6/20,1.192,1.192
165512,信诚新机遇混合,2014/6/19,1.182,1.182
165512,信诚新机遇混合,2014/6/18,1.21,1.21
165512,信诚新机遇混合,2014/6/17,1.216,1.216
165512,信诚新机遇混合,2014/6/16,1.233,1.233
165512,信诚新机遇混合,2014/6/13,1.221,1.221
165512,信诚新机遇混合,2014/6/12,1.208,1.208
165512,信诚新机遇混合,2014/6/11,1.213,1.213
165512,信诚新机遇混合,2014/6/10,1.202,1.202
165512,信诚新机遇混合,2014/6/09,1.184,1.184
165512,信诚新机遇混合,2014/6/06,1.198,1.198
165512,信诚新机遇混合,2014/6/05,1.201,1.201
165512,信诚新机遇混合,2014/6/04,1.186,1.186
165512,信诚新机遇混合,2014/6/03,1.19,1.19
165512,信诚新机遇混合,2014/5/30,1.194,1.194
165512,信诚新机遇混合,2014/5/29,1.198,1.198
165512,信诚新机遇混合,2014/5/28,1.211,1.211
165512,信诚新机遇混合,2014/5/27,1.199,1.199
165512,信诚新机遇混合,2014/5/26,1.201,1.201
165512,信诚新机遇混合,2014/5/23,1.185,1.185
165512,信诚新机遇混合,2014/5/22,1.175,1.175
165512,信诚新机遇混合,2014/5/21,1.173,1.173
165512,信诚新机遇混合,2014/5/20,1.162,1.162
165512,信诚新机遇混合,2014/5/19,1.154,1.154
165512,信诚新机遇混合,2014/5/16,1.163,1.163
165512,信诚新机遇混合,2014/5/15,1.177,1.177
165512,信诚新机遇混合,2014/5/14,1.195,1.195
165512,信诚新机遇混合,2014/5/13,1.193,1.193
165512,信诚新机遇混合,2014/5/12,1.194,1.194
165512,信诚新机遇混合,2014/5/09,1.173,1.173
165512,信诚新机遇混合,2014/5/08,1.191,1.191
165512,信诚新机遇混合,2014/5/07,1.202,1.202
165512,信诚新机遇混合,2014/5/06,1.225,1.225
165512,信诚新机遇混合,2014/5/05,1.22,1.22
165512,信诚新机遇混合,2014/4/30,1.212,1.212
165512,信诚新机遇混合,2014/4/29,1.194,1.194
165512,信诚新机遇混合,2014/4/28,1.181,1.181
165512,信诚新机遇混合,2014/4/25,1.214,1.214
165512,信诚新机遇混合,2014/4/24,1.233,1.233
165512,信诚新机遇混合,2014/4/23,1.241,1.241
165512,信诚新机遇混合,2014/4/22,1.25,1.25
165512,信诚新机遇混合,2014/4/21,1.263,1.263
165512,信诚新机遇混合,2014/4/18,1.268,1.268
165512,信诚新机遇混合,2014/4/17,1.262,1.262
165512,信诚新机遇混合,2014/4/16,1.259,1.259
165512,信诚新机遇混合,2014/4/15,1.268,1.268
165512,信诚新机遇混合,2014/4/14,1.271,1.271
165512,信诚新机遇混合,2014/4/11,1.266,1.266
165512,信诚新机遇混合,2014/4/10,1.276,1.276
165512,信诚新机遇混合,2014/4/09,1.271,1.271
165512,信诚新机遇混合,2014/4/08,1.258,1.258
165512,信诚新机遇混合,2014/4/04,1.24,1.24
165512,信诚新机遇混合,2014/4/03,1.223,1.223
165512,信诚新机遇混合,2014/4/02,1.221,1.221
165512,信诚新机遇混合,2014/4/01,1.234,1.234
165512,信诚新机遇混合,2014/3/31,1.215,1.215
165512,信诚新机遇混合,2014/3/28,1.217,1.217
165512,信诚新机遇混合,2014/3/27,1.236,1.236
165512,信诚新机遇混合,2014/3/26,1.264,1.264
165512,信诚新机遇混合,2014/3/25,1.25,1.25
165512,信诚新机遇混合,2014/3/24,1.254,1.254
165512,信诚新机遇混合,2014/3/21,1.254,1.254
165512,信诚新机遇混合,2014/3/20,1.242,1.242
165512,信诚新机遇混合,2014/3/19,1.287,1.287
165512,信诚新机遇混合,2014/3/18,1.315,1.315
165512,信诚新机遇混合,2014/3/17,1.316,1.316
165512,信诚新机遇混合,2014/3/14,1.289,1.289
165512,信诚新机遇混合,2014/3/13,1.289,1.289
165512,信诚新机遇混合,2014/3/12,1.263,1.263
165512,信诚新机遇混合,2014/3/11,1.264,1.264
165512,信诚新机遇混合,2014/3/10,1.268,1.268
165512,信诚新机遇混合,2014/3/07,1.303,1.303
165512,信诚新机遇混合,2014/3/06,1.296,1.296
165512,信诚新机遇混合,2014/3/05,1.309,1.309
165512,信诚新机遇混合,2014/3/04,1.32,1.32
165512,信诚新机遇混合,2014/3/03,1.33,1.33
165512,信诚新机遇混合,2014/2/28,1.293,1.293
165512,信诚新机遇混合,2014/2/27,1.27,1.27
165512,信诚新机遇混合,2014/2/26,1.297,1.297
165512,信诚新机遇混合,2014/2/25,1.296,1.296
165512,信诚新机遇混合,2014/2/24,1.346,1.346
165512,信诚新机遇混合,2014/2/21,1.364,1.364
165512,信诚新机遇混合,2014/2/20,1.359,1.359
165512,信诚新机遇混合,2014/2/19,1.382,1.382
165512,信诚新机遇混合,2014/2/18,1.383,1.383
165512,信诚新机遇混合,2014/2/17,1.392,1.392
165512,信诚新机遇混合,2014/2/14,1.376,1.376
165512,信诚新机遇混合,2014/2/13,1.356,1.356
165512,信诚新机遇混合,2014/2/12,1.373,1.373
165512,信诚新机遇混合,2014/2/11,1.358,1.358
165512,信诚新机遇混合,2014/2/10,1.371,1.371
165512,信诚新机遇混合,2014/2/07,1.335,1.335
165512,信诚新机遇混合,2014/1/30,1.328,1.328
165512,信诚新机遇混合,2014/1/29,1.345,1.345
165512,信诚新机遇混合,2014/1/28,1.34,1.34
165512,信诚新机遇混合,2014/1/27,1.348,1.348
165512,信诚新机遇混合,2014/1/24,1.356,1.356
165512,信诚新机遇混合,2014/1/23,1.341,1.341
165512,信诚新机遇混合,2014/1/22,1.325,1.325
165512,信诚新机遇混合,2014/1/21,1.293,1.293
165512,信诚新机遇混合,2014/1/20,1.271,1.271
165512,信诚新机遇混合,2014/1/17,1.291,1.291
165512,信诚新机遇混合,2014/1/16,1.311,1.311
165512,信诚新机遇混合,2014/1/15,1.327,1.327
165512,信诚新机遇混合,2014/1/14,1.309,1.309
165512,信诚新机遇混合,2014/1/13,1.285,1.285
165512,信诚新机遇混合,2014/1/10,1.287,1.287
165512,信诚新机遇混合,2014/1/09,1.303,1.303
165512,信诚新机遇混合,2014/1/08,1.318,1.318
165512,信诚新机遇混合,2014/1/07,1.304,1.304
165512,信诚新机遇混合,2014/1/06,1.293,1.293
165512,信诚新机遇混合,2014/1/03,1.316,1.316
165512,信诚新机遇混合,2014/1/02,1.315,1.315
165512,信诚新机遇混合,2013/12/31,1.311,1.311
165512,信诚新机遇混合,2013/12/30,1.303,1.303
165512,信诚新机遇混合,2013/12/27,1.298,1.298
165512,信诚新机遇混合,2013/12/26,1.276,1.276
165512,信诚新机遇混合,2013/12/25,1.284,1.284
165512,信诚新机遇混合,2013/12/24,1.268,1.268
165512,信诚新机遇混合,2013/12/23,1.258,1.258
165512,信诚新机遇混合,2013/12/20,1.254,1.254
165512,信诚新机遇混合,2013/12/19,1.256,1.256
165512,信诚新机遇混合,2013/12/18,1.265,1.265
165512,信诚新机遇混合,2013/12/17,1.264,1.264
165512,信诚新机遇混合,2013/12/16,1.268,1.268
165512,信诚新机遇混合,2013/12/13,1.284,1.284
165512,信诚新机遇混合,2013/12/12,1.276,1.276
165512,信诚新机遇混合,2013/12/11,1.259,1.259
165512,信诚新机遇混合,2013/12/10,1.261,1.261
165512,信诚新机遇混合,2013/12/09,1.264,1.264
165512,信诚新机遇混合,2013/12/06,1.244,1.244
165512,信诚新机遇混合,2013/12/05,1.258,1.258
165512,信诚新机遇混合,2013/12/04,1.282,1.282
165512,信诚新机遇混合,2013/12/03,1.273,1.273
165512,信诚新机遇混合,2013/12/02,1.254,1.254
165512,信诚新机遇混合,2013/11/29,1.317,1.317
165512,信诚新机遇混合,2013/11/28,1.304,1.304
165512,信诚新机遇混合,2013/11/27,1.28,1.28
165512,信诚新机遇混合,2013/11/26,1.269,1.269
165512,信诚新机遇混合,2013/11/25,1.261,1.261
165512,信诚新机遇混合,2013/11/22,1.255,1.255
165512,信诚新机遇混合,2013/11/21,1.257,1.257
165512,信诚新机遇混合,2013/11/20,1.266,1.266
165512,信诚新机遇混合,2013/11/19,1.264,1.264
165512,信诚新机遇混合,2013/11/18,1.275,1.275
165512,信诚新机遇混合,2013/11/15,1.254,1.254
165512,信诚新机遇混合,2013/11/14,1.237,1.237
165512,信诚新机遇混合,2013/11/13,1.218,1.218
165512,信诚新机遇混合,2013/11/12,1.236,1.236
165512,信诚新机遇混合,2013/11/11,1.224,1.224
165512,信诚新机遇混合,2013/11/08,1.201,1.201
165512,信诚新机遇混合,2013/11/07,1.21,1.21
165512,信诚新机遇混合,2013/11/06,1.238,1.238
165512,信诚新机遇混合,2013/11/05,1.263,1.263
165512,信诚新机遇混合,2013/11/04,1.246,1.246
165512,信诚新机遇混合,2013/11/01,1.231,1.231
165512,信诚新机遇混合,2013/10/31,1.23,1.23
165512,信诚新机遇混合,2013/10/30,1.259,1.259
165512,信诚新机遇混合,2013/10/29,1.233,1.233
165512,信诚新机遇混合,2013/10/28,1.24,1.24
165512,信诚新机遇混合,2013/10/25,1.232,1.232
165512,信诚新机遇混合,2013/10/24,1.262,1.262
165512,信诚新机遇混合,2013/10/23,1.26,1.26
165512,信诚新机遇混合,2013/10/22,1.287,1.287
165512,信诚新机遇混合,2013/10/21,1.317,1.317
165512,信诚新机遇混合,2013/10/18,1.282,1.282
165512,信诚新机遇混合,2013/10/17,1.27,1.27
165512,信诚新机遇混合,2013/10/16,1.28,1.28
165512,信诚新机遇混合,2013/10/15,1.314,1.314
165512,信诚新机遇混合,2013/10/14,1.322,1.322
